start_idx,end_idx,cluster_id,start_month,dist_to_centroid_pca_0,dist_to_centroid_pca_1,dist_to_centroid_pca_2,dist_to_centroid_pca_3,lb_centroid_0,dtw_centroid_0,dtw_exact_flag_centroid_0,lb_centroid_1,dtw_centroid_1,dtw_exact_flag_centroid_1,lb_centroid_2,dtw_centroid_2,dtw_exact_flag_centroid_2,lb_centroid_3,dtw_centroid_3,dtw_exact_flag_centroid_3,dtw_to_mean,dtw_to_median,dtw_to_prev
173,184,1,1996-06-01,5.697035204592843,1.2230981314692673,4.300521631786589,4.204269684834792,2.5571086973000745,2.5571086973000745,False,0.909963640541664,1.459698823975738,True,1.5106391291952503,2.7650001483734545,True,2.827300025705156,3.011139248339438,True,3.445619763796652,3.4490553849930183,1.7888684724559978
174,185,1,1996-07-01,5.6346828456540585,1.7733901955320437,3.5176564084266397,5.1143825070712285,2.422466091884167,2.422466091884167,False,0.6747551832941393,1.2426789619700165,True,0.9543166534026815,2.4456143661526997,True,3.2689937097823156,3.6414104640969915,True,3.4416037685063574,3.4679588459189987,0.7527029515513637
175,186,2,1996-08-01,5.241154642398285,2.845557585480311,2.6092004406732277,5.695646457438358,1.6889775802879854,4.438706380267492,True,0.7425413398839018,2.116946351605172,True,0.5717029448481382,1.4380945262087077,True,3.562641049295585,4.798972120866599,True,3.4378736962982828,3.4791353017150906,1.393418912863585
176,187,2,1996-09-01,4.8250671099585904,3.635034099201528,1.4164187887787456,5.933096463848575,0.9002485779649563,3.698428265172439,True,0.40074005126801004,2.11930953489357,True,0.31592381806587955,1.1908111403155193,True,3.6302895064594063,5.297041303018333,True,3.413339882795902,3.4654384562289335,0.5487716104176015
177,188,2,1996-10-01,4.178509557140593,4.462929794423679,1.1414345827682837,5.974130145688855,0.4740551601030965,3.1592413573044706,True,0.752230463075294,2.770256308646289,True,0.14717610336018147,1.2513370167269477,True,3.7565053410725415,3.7565053410725415,False,3.3967873405752558,3.4689580859262454,0.5043926719823071
178,189,2,1996-11-01,3.2072191139189257,5.161829677098263,1.9768245852525868,5.804265015827376,0.18227234130537362,1.9496081000635164,True,1.6354367702651982,3.918411091436243,True,0.3464695552713602,1.4442393902111825,True,3.7864226931037406,3.7864226931037406,False,3.4091573839841316,3.477857910348085,0.8522221548368164
179,190,0,1996-12-01,2.0174657237714455,5.6473745901351355,3.168859911129242,5.3655492873693875,0.28166674328808616,1.301373066225883,True,2.346986694734441,5.161526542893838,True,0.9328302786861827,2.3847226492363185,True,3.62405236838802,4.4142650936346906,True,3.4263063110448133,3.469887460951596,1.1011112466176014
180,191,0,1997-01-01,0.8114838876206047,5.8936596387250795,4.176562717836292,4.625895237162277,0.09797524073646317,0.981263384876231,True,2.3517349932821596,5.894935223611877,True,1.9621344894559074,2.751533526506871,True,2.950057722764784,3.350848003993546,True,3.442770266897723,3.475680271852094,0.9754730197228098
181,192,0,1997-02-01,1.7937572544798122,5.723505945456488,5.124388923821171,3.464387548348935,0.33193753495356954,1.4435905505867639,True,1.8482561502611246,4.717708981745734,True,2.565142644584774,3.248977861843306,True,2.4098010391553437,2.6284155286757214,True,3.4552702280841854,3.4800474022898267,0.9610328263584975
182,193,3,1997-03-01,3.6602324079660513,4.8507610728034525,5.715796504394606,2.2264228666245844,0.7271578329855797,2.783231937157352,True,0.9553755473596374,2.599563159230265,True,3.094407478024774,4.124047907891765,True,2.0160443880198486,2.192402617141095,True,3.4462151740763964,3.446386887308787,1.674392885799887
183,194,3,1997-04-01,4.895647642750298,3.3612935913320463,5.592073325367037,2.5480457746822114,1.3993435080749415,3.641700846112626,True,0.7969593503576438,1.9389931053107845,True,2.589430048665456,4.002824850732804,True,2.2988043490318835,2.406658348506051,True,3.4394149891465142,3.423936707375687,0.9647929621608904
184,195,1,1997-05-01,5.683641797542848,1.7350301084345785,5.137668905943066,3.73512010702626,2.0352201623605497,5.450483006196491,True,0.4102623266483355,1.0729667847893753,True,1.8028738381356035,2.280937090927187,True,1.9625624908011674,2.13791168746171,True,3.454477496727269,3.431451137549646,1.8595663024744327
185,196,1,1997-06-01,5.7604048606805325,1.1453402335489213,4.249190216200581,4.734078319275161,2.384134633909481,2.384134633909481,False,0.39060737161377107,1.0355402835798921,True,1.0915711856595292,1.5621735174935625,True,2.235786027925631,2.5164360414635567,True,3.4506740401019016,3.431278485136068,0.2844444577338211
186,197,1,1997-07-01,5.435618697360671,2.7081786165046147,3.0417077132923596,5.358123797820791,2.033151272315188,4.019930804698369,True,0.39007709879927366,1.8464552117699922,True,0.7741995944213139,1.2128999840969639,True,2.3356496093489603,3.5858105602122574,True,3.463742134629825,3.4394266372742877,1.3325024269003205
187,198,2,1997-08-01,4.768591305728424,4.304283437645578,1.9674515813666091,5.504509234056092,0.9574054335101619,2.9752876967908035,True,0.5814337322595253,2.625481622843107,True,1.2438686917069803,1.5798692532828014,True,2.546048674988786,4.06459354056383,True,3.4557026440228165,3.47363752529145,0.7511035100155925
188,199,2,1997-09-01,3.5828770653887223,5.460345282064413,2.460464823589048,5.249379322635981,0.12579505853808443,2.517450176738744,True,1.4224910802958701,3.646725948929762,True,1.944961799089178,2.1537319611612347,True,2.542796933944031,3.668446707438358,True,3.470749222875295,3.4885364149758877,0.8790359245556844
189,200,0,1997-10-01,2.296557248803799,5.9678569252948455,3.656025997224523,4.704712521403789,0.23107304295647962,1.8545470193506115,True,1.4263104074314765,4.805260383747025,True,2.002743354806521,2.1455637846340525,True,2.67797356804454,3.1965435218801153,True,3.473324426919695,3.4836864093230586,1.0676679105890423
190,201,0,1997-11-01,1.750181395437844,5.85194860336479,4.834859095704631,3.877653206064337,0.2440920514149139,1.5282481428418575,True,1.8328026767818157,4.790319459022409,True,2.0279634585572244,2.363567731223306,True,2.7054673761560557,2.971369752598257,True,3.454752536466735,3.468527254533708,0.5654381140999571
191,202,0,1997-12-01,2.517821261091989,5.364653233838886,5.693507343199102,3.0028145154423487,0.24573815040541266,1.2023919974802613,True,2.047862172664317,4.313777912422286,True,2.2335439572626554,3.4686320142221323,True,2.426196748068005,2.6779462616234495,True,3.4456323041239374,3.4530735920898805,0.7405839694423019
192,203,3,1998-01-01,3.525506282979215,4.797797073214027,5.84500196857897,2.48598971933671,0.8234376135401624,1.8819565678405146,True,2.0799289333486115,4.390825407520168,True,3.16522723522576,4.81001187160108,True,1.109967006075123,2.357656138072,True,3.4680702992367927,3.4600509396044576,1.8708507961831013
193,204,3,1998-02-01,4.287882486392671,4.541759855434651,5.692971973548811,2.3449115285654893,0.8618697810968581,3.4807331436297058,True,1.6621307921970183,4.551155397526364,True,3.5656405794710144,3.5656405794710144,False,0.11190490694221383,1.839847449770707,True,3.4842806245502542,3.4675350816546007,1.3433504418922808
194,205,3,1998-03-01,4.788849567409321,4.387093413339559,5.522845744273048,2.048208901383321,1.030068154319748,4.560426626058634,True,1.1235122386268968,3.955087234489578,True,3.778438591916977,3.778438591916977,False,0.22948259154851403,1.474674093772368,True,3.4869209268709875,3.461128738565745,1.2172040440731675
195,206,3,1998-04-01,4.9179072072030126,4.281739502763253,5.404371365642105,1.8159542353381237,1.1361249608564672,4.891718035356485,True,1.2331052685019515,3.6119341500677136,True,3.649977765606864,3.649977765606864,False,0.5139267935552296,1.5706964296949073,True,3.48681060228455,3.4628111997082485,0.7722923333961793
196,207,3,1998-05-01,5.239926427258055,3.6227268966121544,5.292001717017271,2.3376658557525105,1.7068607748143108,5.2557868846707825,True,1.158033814969423,1.9133693545602748,True,3.106634294896677,4.439786301222491,True,1.2191685533178607,2.0402427744998253,True,3.4749705034451424,3.455188496356916,1.67125027145149
197,208,1,1998-06-01,5.2643577356534905,2.5714977478564864,5.210555935770104,3.135581568182403,2.1331086545102544,5.0436955721281365,True,0.6020858218746398,1.8567769607787012,True,2.193354315364376,3.3233896450123925,True,1.6469180569192812,2.257317570884967,True,3.4589300648657564,3.4430270739781914,0.9635107064988664
198,209,1,1998-07-01,5.336509723563061,1.365122230420043,4.684965969425725,4.05122578136445,2.323702617758613,5.0568165055086,True,0.1301010648981895,1.7397658564858,True,1.1538640577750305,2.0987077721544267,True,2.167250347351426,2.6953508795558387,True,3.447875814923312,3.452583511968964,0.8691320049032005
199,210,1,1998-08-01,5.358210025327274,2.091864907076766,3.817930549784854,4.740385914906157,1.7304921521103311,4.535404359729775,True,0.18979960483153396,2.1892233271416166,True,0.9365924080620583,1.8647979519750097,True,2.2866318447838823,3.002273681932239,True,3.4380811717614628,3.4559048983400475,1.1965547850341025
200,211,2,1998-09-01,5.211568770097541,3.3184735262614096,2.572884600649864,5.095550770600421,1.0583138389668947,4.039430517249486,True,0.1376114046845182,2.410335624936259,True,1.1953844746888203,1.9234534608970915,True,2.4556382458079473,3.7714249108116418,True,3.4737694018628695,3.504482069272595,0.8874535678259654
201,212,2,1998-10-01,4.674715715340758,4.257753899879531,1.5825508104274046,5.265618793054592,0.6276816504244054,3.7809561069077673,True,0.6963430190364631,2.1596536637040957,True,1.060380739765737,1.8548334236225217,True,2.962414153279173,4.328837752808638,True,3.447940754250776,3.5120317189218935,0.7318129595955472
202,213,2,1998-11-01,3.107905404604329,5.0033145063186435,1.9764034832375024,5.140794394369627,0.08869317202252085,2.7895542968173683,True,1.449451918884281,3.2391148938558048,True,1.2041212289731094,1.9106467489222054,True,3.2734438514640383,4.347298269926633,True,3.431355599261536,3.4796915260636943,1.1975421161235327
203,214,0,1998-12-01,1.3829000253171613,5.568430770889311,3.6092858381607122,4.864025498813143,0.1228420165285049,1.6879562266517452,True,2.1645389586535306,5.401764996330278,True,1.0964652105408892,2.435299206350195,True,3.435949871452241,4.060542820566411,True,3.4274908236754,3.456109709792117,2.2994612959714367
204,215,0,1999-01-01,0.841338898546896,5.543648000612725,4.610786288962273,4.015806726394362,0.16574602429427282,1.5015724734421354,True,2.3119762076660733,5.511461069429463,True,2.1971636966143167,3.1696714563660735,True,2.876599024504185,3.317280786012119,True,3.4459417513600124,3.467025671486185,1.0173585442814286
205,216,0,1999-02-01,2.2214271511077612,5.361634315301965,5.245587970717468,2.979165558626659,0.7251428248526248,1.9632993858619416,True,2.0353958293956778,5.290780071745187,True,3.244620227662824,3.944530967622159,True,1.737179699965507,2.6733642178643793,True,3.469803861698397,3.4744561180278097,1.4521291581054216
206,217,3,1999-03-01,3.4009084678296846,5.137169451908685,5.598347267157346,2.0066555657021694,0.5303362332466239,1.8083469846724063,True,1.4949110187535497,4.95234072126426,True,3.53118945083871,3.53118945083871,False,1.1630007057031193,1.7842707242311602,True,3.4743500615223106,3.4648059287486817,0.8043727520609086
207,218,3,1999-04-01,4.546469316941674,4.4830226683434615,5.6971923426300455,1.1372116825634024,1.0269028626542995,4.207112136786955,True,0.7668103760912603,2.7893783765478086,True,3.611612079989661,3.611612079989661,False,0.23146965544242204,1.1855488932625726,True,3.478260667166693,3.454269251316829,2.161530593334244
208,219,3,1999-05-01,5.026899796339522,3.7146940664341144,5.751159663695479,1.4210722907964197,0.9060194687228019,4.603059822500619,True,0.7345827009159525,1.8842872085603215,True,3.179014594700069,4.655155214038267,True,0.59819007025256,1.2089898947929965,True,3.4661144260155075,3.432587908494275,0.8308823150149912
209,220,1,1999-06-01,5.542976478182198,2.2211428517387954,5.211163984729988,3.0772478774859247,2.130457533369386,5.211847291366352,True,0.6141955493700195,1.2517465691348693,True,2.017846831680634,3.5920589219703514,True,2.171233211978423,2.357477280621534,True,3.4527022932903964,3.4274100993905865,1.6920225793556007
210,221,1,1999-07-01,5.506858599602064,0.9897148814648749,4.527830107034784,4.148647468610679,2.380221120088732,2.380221120088732,False,0.7458128872497269,1.5688490536802355,True,1.466512290528882,2.0707939895455914,True,2.493001604869892,2.6792369180781104,True,3.4459425757879814,3.4340098694340453,1.5939865899916477
211,222,1,1999-08-01,5.474808437237767,1.464770807036993,3.428024457132995,4.883600438367065,2.2407409297047245,4.9864529756558165,True,0.6199312079297604,1.6212975575156428,True,1.1044931346676197,1.8747792775356977,True,2.687210713651922,3.0689577276600897,True,3.4413171505865616,3.425816984175112,0.9574719656935562
212,223,2,1999-09-01,5.165549031616124,2.987124641564652,2.0672507799076865,5.370787184884581,1.4064209058589383,3.9540960708171102,True,0.6199312079297652,1.85432092468654,True,1.0968562010473712,1.6754982318619096,True,2.798839136512968,3.7896868241184056,True,3.444318187347028,3.4675113766291767,1.1727997361702076
213,224,2,1999-10-01,4.498889137623562,4.113892055484501,0.920441217451427,5.5305776056457585,0.8471290860510631,3.350483139357965,True,0.7725824760666938,2.3035957030803407,True,0.6656301158800858,1.5754113275839252,True,3.3200555715188456,5.360603798709919,True,3.438461992828422,3.479466867075086,1.3935907788132609
214,225,2,1999-11-01,3.7884220611255204,4.7671110518214865,1.5756457505466475,5.544416381227371,0.5697236670192392,3.184580165442366,True,1.3044208337090322,2.5301526971870416,True,0.6162737633850931,1.5593123516462237,True,3.585920055646213,5.303031636473682,True,3.418791404897467,3.4587286814926728,0.49440287803025496
215,226,0,1999-12-01,2.4336359904858633,5.216523092027818,2.8679594491448244,5.351229166192961,0.48873526297369524,1.9656436082206608,True,2.0758005229237,4.6914242337012775,True,0.7966102804370431,1.9209023524690436,True,3.694221392725635,4.788858178211567,True,3.420761143379529,3.456521122114329,1.1240015748522145
216,227,0,2000-01-01,1.2692771504395732,5.397616172711168,3.9342944121587164,4.801262414931661,0.5312640530416832,1.5831904850030898,True,2.3956096899729897,2.3956096899729897,False,1.412723704326412,2.8009565085750374,True,3.4613228533504907,4.009507707744858,True,3.428944086431987,3.4611515405077125,1.0165653440237619
217,228,0,2000-02-01,1.5491789016608024,5.463063794506869,4.711006137475177,3.8357260832878723,0.647430186652464,1.6151022698535045,True,2.381045795097195,5.583337911372898,True,2.7163527506899476,3.445862806172298,True,2.5064487417310346,3.2538886443252637,True,3.4521310854162985,3.477851067798047,1.0127277859161605
218,229,3,2000-03-01,2.8480437728394037,5.22877194475772,5.204652985090512,2.3599224022900915,0.825789742947417,2.217356711588119,True,1.6343718685906115,4.733503421244241,True,3.4734734493715798,4.311630828500869,True,1.5381505946137235,2.245505568710355,True,3.4636162984095225,3.479633103114923,1.2180676743833958
219,230,3,2000-04-01,4.0241709903236345,4.550468844077207,5.419075451269931,1.030275561051478,0.9771839915788815,3.0036978954315785,True,1.2027486040350281,2.8057668983594177,True,3.418698364585762,4.684566022302306,True,1.0483819537551315,1.8672472486946552,True,3.445383869879748,3.4369058608674736,1.0206640653532226
220,231,3,2000-05-01,4.831064457465302,3.539902621676866,5.434389281121207,1.8712722783359172,1.5814315106604007,4.553316121749714,True,1.082601197586293,2.169644831466845,True,3.102749251947593,4.617447630221648,True,1.03876783230947,1.8875759042273725,True,3.4652047063586364,3.4459020975931547,2.046102296694647
221,232,1,2000-06-01,5.226624201315141,2.1952603382232825,5.263011047029588,3.1281708738443847,2.1616962412669163,4.564083903402767,True,0.5913638988141868,1.6003065365016205,True,1.6941274656414975,3.3565133416409054,True,2.281920486392088,2.485884363729841,True,3.439632589693084,3.42602374345142,2.4128340993462225
222,233,1,2000-07-01,5.657800762123275,0.8815720491433938,4.581529671369049,4.267399107396651,2.4183033399588982,2.4183033399588982,False,0.41446240137132695,1.1739384856269421,True,1.289555765193286,1.750664319043306,True,2.4818104434543242,2.669441610433973,True,3.4440053840138223,3.44220511455597,1.1490029823106884
223,234,1,2000-08-01,5.643796371120582,1.6951570154372542,3.5439347220415915,5.052227196289007,2.200148257283977,5.0950531645598245,True,0.34380897311604597,1.4263652162265916,True,0.8247626464230395,1.5364547670494741,True,2.7870969079134778,3.252991303215198,True,3.436030756321038,3.4284594035350757,1.1655762374684837
224,235,2,2000-09-01,5.46461148522908,2.949388555396552,2.1581816460773244,5.594169247693738,1.2986405430741537,4.109165611082668,True,0.3061455952977474,1.2326526815198096,True,0.7322600081898201,1.0725149261795526,True,2.941837545085545,3.9072823533829495,True,3.4288599655694036,3.4295833515480663,1.1205658807856747
225,236,2,2000-10-01,4.693803766788638,4.1720185285213995,0.7667964291859921,5.873005612115136,0.42844642035703556,3.2816575304063766,True,0.3612636255594496,1.5715950730045147,True,0.4414401058799592,0.8994180976404049,True,3.4036442933581967,5.121314905110775,True,3.4113598371353797,3.447156706504368,0.3393094773906721
226,237,2,2000-11-01,3.4693121069623234,5.130815764030821,1.5431112441112798,5.822618674050245,0.29591062837433574,2.0019006565390636,True,1.1673637643711807,3.2164207540037513,True,0.5402216087841438,1.0954045772850427,True,3.6187492878842478,5.148691006520266,True,3.416765042191449,3.473522988308605,1.0520114078770055
227,238,0,2000-12-01,1.9663468649928255,5.688096736262917,3.0168625142070784,5.365773972497626,0.26553273577115,1.0934198039079035,True,2.0020917949295964,4.989094372319097,True,1.1807278251840145,1.7867856987845219,True,3.5151508458227876,4.1589406095131976,True,3.4294520565406614,3.477448580591646,0.8209541807705519
228,239,0,2001-01-01,0.7546566275064552,5.923910137009483,4.307705653518073,4.53851080463288,0.18394879650679158,0.6833181945573918,True,2.4210174421027855,2.4210174421027855,False,2.087631149568247,2.9273899204000604,True,2.959630686565702,3.3242879019536167,True,3.442777171392178,3.4707960563805242,1.0305099128802684
229,240,0,2001-02-01,1.764372066335116,5.826394804846664,5.229105712401097,3.2929027340087034,0.38964985984430484,0.9552935209796977,True,1.9263373045409973,5.328987203001548,True,2.8888896389090353,3.3983184862416143,True,2.0246982048701563,2.3343350815417043,True,3.457146610776638,3.47272040835012,0.7815869486034746
230,241,3,2001-03-01,3.246271674268853,5.283575872350588,5.845895229285372,1.7952692307530898,0.5082551403088239,1.927706308719802,True,1.085604487875303,3.7695643766008047,True,3.3079493251581376,4.379413590211273,True,1.1514373482450397,1.3925553653264477,True,3.457969882346978,3.456531734915377,0.9685386132350311
231,242,3,2001-04-01,4.621809550589678,4.057502591675501,5.935433128995747,1.2716734653264237,0.7836985771256338,3.1422469057871054,True,0.568942896317217,1.5555674660419172,True,3.0536109102944096,4.6793631936215885,True,1.3040801763008851,1.491659680486367,True,3.443492294389058,3.4277182073163215,1.5982832496869221
232,243,1,2001-05-01,5.555557095530276,2.4701703260072736,5.54637584611746,2.812225613611606,1.8021991929824412,4.97518583934449,True,0.27705791448309974,0.9650439987224099,True,2.3605612391237627,3.2905761846736867,True,1.7970519829169411,2.0045082469742455,True,3.4524668175464526,3.4291952363926126,1.3849765954482405
233,244,1,2001-06-01,5.829296411909631,1.0315426254965483,4.806286008300486,4.121518576619563,2.3190267237581508,5.541576741392674,True,0.27322723754434625,0.9876750040308919,True,1.2313641470722123,1.928842119673686,True,2.419375826590574,2.6231618373766854,True,3.448451918400261,3.4237715110599156,0.7258994918065949
234,245,1,2001-07-01,5.857392980276172,1.2853268584133897,3.7549343900059844,5.065765373592232,2.1896848553201607,5.6448944348707935,True,0.12465031107269092,0.9409923821511892,True,0.8190600325466788,1.5089584915678549,True,2.587166592929697,2.913590977252392,True,3.442355598938873,3.4219880230644173,0.5494521509604385
235,246,2,2001-08-01,5.491488436352596,2.8076429445129008,2.427854089751055,5.691903744810142,1.553131028168297,4.192867738934455,True,0.12465031107269092,1.4347910129177561,True,0.3156752753822717,0.9594822153273684,True,2.939868906085836,4.096642087716353,True,3.436945179941775,3.423814251101577,0.7269657175089838
236,247,2,2001-09-01,4.91908362310207,3.984479274241593,1.0425761433010199,5.920736654438041,0.7434619728798333,3.4081009271083045,True,0.06466407007907218,1.6039323217269263,True,0.1705978795937153,0.9859492058309838,True,3.291022669391611,5.015976781994983,True,3.4338558517363893,3.437934305130007,0.23527172683002584
237,248,2,2001-10-01,3.9084544059767454,4.961871667963708,1.2092938543986984,5.931622062525387,0.1429452295454508,2.3935988943840667,True,0.7004596370598911,2.6199544461682835,True,0.16446540374459812,0.9761401632950417,True,3.5753845057543083,5.568923692674553,True,3.444875466574679,3.4885654720003467,0.8157636519612262
238,249,2,2001-11-01,3.062974877175698,5.245770878130558,2.4916494290398123,5.600704076797836,0.5806305683798675,2.579472482194543,True,1.69575443157502,4.076168332475132,True,0.3022419131450045,1.5535734791090154,True,3.8863640565981465,3.8863640565981465,False,3.417279415562286,3.457516029052556,1.0454029628673087
239,250,0,2001-12-01,1.6802370413073697,5.504611638652987,3.61080580541486,5.1344479103407625,0.32654875516081616,1.330441910611728,True,2.2723115687928366,5.544822888694576,True,1.284578436151161,2.525946357836966,True,3.7490020639296495,3.7490020639296495,False,3.427556106111549,3.4582670700891787,1.9715164781712289
240,251,0,2002-01-01,1.067857590288296,5.63143525685934,4.552590634242144,4.374433837088236,0.051087600707697675,1.2702418475270292,True,2.216488822368366,5.711169595953297,True,2.2120354479075184,3.041866002716038,True,3.1249105324342477,3.4053978032258385,True,3.443494033814781,3.4709593514327026,0.6117988463038173
241,252,0,2002-02-01,2.259386319223981,5.556024420576711,5.187177902829067,3.278421319586378,0.6438504755393433,1.5100715643471916,True,2.0728625528321043,5.667565979323911,True,3.2255461530404133,3.9099151929195166,True,1.896556996938209,2.742357674158006,True,3.4669172333670915,3.476023192538647,0.8591177267509871
242,253,3,2002-03-01,3.500375231002141,5.277153314250332,5.551608484288915,2.016022464708617,0.5648884520163426,2.707692007266001,True,1.363206733963114,4.818594705894206,True,3.5397223241312625,3.5397223241312625,False,0.5445534037572766,1.6362315875984068,True,3.4787923770617524,3.468901505966605,1.4697729985855308
243,254,3,2002-04-01,4.441237033197178,4.605630196178206,5.721971333386587,1.0924158673521533,0.613976713073122,3.8856841376791995,True,0.4874324564941853,2.152570685573997,True,3.3803697489626514,5.002641980721962,True,0.41855876465886127,1.2072916193437295,True,3.459337031712692,3.4199017048287863,1.5284008593198073
244,255,3,2002-05-01,4.856690952096931,3.6638030362522525,5.693212318749096,1.632643080703252,1.2474189049553528,4.501725614113748,True,0.8084517152086014,2.2666504604019413,True,2.909921497455285,4.5862929095967075,True,0.4943885229289729,1.425414545489003,True,3.4657851985313686,3.4312822285735765,0.6478882500654246
245,256,1,2002-06-01,5.339619941550842,2.1302284137788696,5.281854391747015,2.969515364546828,2.0443370188189465,4.984749657531478,True,0.4205663541769471,1.4830768202036357,True,1.8223356195074638,3.4126200587500226,True,1.909241341050816,2.2859432887324043,True,3.4508116255408288,3.426927137023548,1.8069092823514739
246,257,1,2002-07-01,5.627718959322599,0.8627392319155734,4.5900057672024746,4.11172005313268,2.2762203577703644,5.377248066703103,True,0.24162793088448895,1.488059689337252,True,1.0613936027225765,1.9028523308607765,True,2.3369758202268924,2.6800551871643914,True,3.442444907003257,3.423101964071476,0.6531359988343383
247,258,1,2002-08-01,5.512246306467999,1.819009250938025,3.48416529840001,4.8830772861901846,1.9999281598794796,4.701489012634179,True,0.28671865217654063,1.8942346149971951,True,1.2633340949369143,1.7004955568876048,True,2.4794866507096187,3.0368225608284876,True,3.444906285000233,3.4271173895116878,1.0585605948433443
248,259,2,2002-09-01,5.108935208735361,3.2316389512919628,2.0757044592450375,5.3272273462165005,1.1238354821398377,3.9289148927176423,True,0.35459608538234977,2.2152325766985546,True,1.1229310671405979,1.5967790479378776,True,2.749776120361455,3.832881025430315,True,3.4383453775713537,3.4355662092497505,0.5492258002462409
249,260,2,2002-10-01,4.321623636159982,4.509753376229917,1.3007828392646221,5.464314123924841,0.6026589147203978,3.176770333882119,True,0.5765360411419554,2.678834492353489,True,1.3949888304931362,1.7905926024193837,True,2.9951046691163588,4.173810022428819,True,3.427934509839758,3.4912925314469474,1.1806284952123607
250,261,2,2002-11-01,2.777294071392307,5.505770421095397,2.293964652349315,5.302346833296277,0.6060358904492935,2.044603898379855,True,1.5068336363649624,4.0420126670577785,True,1.1732397065721338,1.763147842175853,True,3.285437598365074,4.438918259708696,True,3.435152694883262,3.486558375621525,1.7469805929432722
251,262,0,2002-12-01,1.3106898164291794,5.800652487612327,3.733172068563533,4.6489672506325395,0.5840076587546235,1.5869584945730104,True,2.2666899214764666,5.3712502613791475,True,1.7274550686105306,2.2350528841346375,True,3.064608779611244,3.5991436026525427,True,3.454870890527636,3.495817678689357,0.7076311192965782
252,263,0,2003-01-01,1.1116320914608362,5.773136736574969,4.900281259440026,3.821783153577084,0.5397314561866354,1.1453824748384112,True,2.459909820193258,2.459909820193258,False,2.432397280404182,3.080171172068735,True,2.5004669123932683,2.995745892828762,True,3.459107178038074,3.4878615240151154,0.8559122439739009
253,264,0,2003-02-01,2.5498215924350958,5.392745237758861,5.600994212419071,2.575467918790284,0.5992415042388586,1.4548242311344441,True,1.8117478617105587,4.9272290256016555,True,3.0546536075887794,3.9671237999100164,True,1.6234295801745307,2.029820980968769,True,3.4629387839874766,3.4716481910146073,0.6595771806611264
254,265,3,2003-03-01,4.024475840545886,4.620886078025778,5.91924024053406,1.1432811248214272,0.6971818664429767,2.8993458251056947,True,1.1034370632925004,2.9259193435753743,True,3.4626476761107186,5.1193984297508734,True,0.8051005672450855,1.1440984306960473,True,3.4618576126847107,3.445908520168006,1.5345069440084578
255,266,3,2003-04-01,4.896790146492243,3.7949914704156087,5.8759273733088415,1.3186768433294809,0.8573568267368474,3.1174390763058604,True,1.166453163620131,2.5919218162077247,True,3.308346453558024,4.799547331804192,True,0.8011744846974018,1.1327984254248684,True,3.4555095719023248,3.429804999942616,0.32315399473755857
256,267,1,2003-05-01,5.699536202575459,2.360466176546608,5.301896108946661,2.829116064376665,1.9291672008677652,5.500532566656872,True,0.8331597327394726,1.2550992631609217,True,2.5253698917508483,3.4576950307062972,True,1.5807205469524792,1.978466982138942,True,3.464391158454824,3.4389198962240055,2.099993741715425
257,268,1,2003-06-01,5.866804015846363,0.98091900535342,4.592199575321238,4.092021085637767,2.382830167248613,2.382830167248613,False,0.4786067496182973,1.122806752937682,True,1.6190304711089352,2.293719181608891,True,2.3504681934098026,2.550359832536066,True,3.4569491328551885,3.443416419660222,0.3398564132126263
258,269,1,2003-07-01,5.755618448807508,1.382655007458679,3.57932026354205,5.070300133076555,2.2693632687509755,5.7597673754995915,True,0.14391915986694356,1.1312590734034333,True,0.6207315070179611,1.7683381607866873,True,2.888748563333924,3.3749087182587862,True,3.450395850116653,3.43844320877777,1.0705099518200376
259,270,2,2003-08-01,5.068703810147538,3.1434900547375393,2.298802821789886,5.582025666998385,1.3375537874642915,3.5611103923337204,True,0.43227585486877107,2.2029523741530914,True,1.1299875258661447,1.6813119348069216,True,3.0127158981855238,3.9958903468070015,True,3.437061734363918,3.491809163435601,2.1296673212801096
260,271,2,2003-09-01,4.283711752106183,4.172023051018905,0.8531739554787526,5.58137241734891,0.5652720876948345,3.12385631530497,True,0.3315194719945205,2.659843267479876,True,0.9859607903847749,1.6137663699439444,True,3.253948188739775,4.751969373157876,True,3.42289025846408,3.506462373798799,1.4794762914694077
261,272,2,2003-10-01,3.528584997718866,5.076982588836645,1.666921810514312,5.46376928506456,0.14757637421873257,2.647102306597226,True,0.8624700607654124,3.1072021140298074,True,1.0554526562698667,1.6434067092175966,True,3.3360011245494174,4.553358315375421,True,3.425366719958053,3.474960063300213,0.6587056080790749
262,273,0,2003-11-01,2.3461665638223135,5.465925472710034,2.9662745146177736,5.0435338330999375,0.13009524496210556,2.283975002200238,True,1.8198131676742748,4.626115536756952,True,0.6539566868230078,1.8971366749036365,True,3.3816082861267827,4.290888574393592,True,3.424857766418854,3.4700375488402817,0.6629741836739614
263,274,0,2003-12-01,1.3105265864706768,5.537667737281014,4.18013689418296,4.486682542153561,0.15079984713871322,1.7221386528811025,True,2.3622259448759753,4.899601725383378,True,1.192121234811336,2.7401095139523637,True,3.1156477801607125,3.852552287384825,True,3.4346473222882694,3.4647641713086323,1.0585833731954288
264,275,0,2004-01-01,1.6286217719456808,5.340104438489335,5.020591851514019,3.621610347144421,0.7181848450330809,1.7509771733004764,True,2.299731195555547,4.943003983473045,True,2.2941809872903014,3.4041931414447197,True,2.2664664765273286,3.055769924966091,True,3.455208651215973,3.4733016944978754,0.881961792824293
